word_count,sentence_count,avg_sentence_length,header_count,code_block_count,table_count,list_count,diagram_count,completeness_score,security_mentions,scalability_mentions,api_mentions,database_mentions,performance_mentions,monitoring_mentions,duplicate_headers,header_coverage,code_coverage,keyword_density,section_density,has_architecture_section,has_security_section,has_scalability_section,has_deployment_section,has_monitoring_section,has_api_spec,has_data_model,service_count,entity_count,api_endpoint_count,readability,documentation_quality,technical_depth,formatting_quality,examples_count,consistency_score,structure_quality,quality_score
1818,33,55.09090909090909,35,5,9,2,3,54,12,6,0,15,6,5,0,1.0606060606060606,0.14285714285714285,0.0242024202420242,0.740035944984177,1,1,1,0,0,0,1,1,10,2,44.74775579595408,57.41264993504328,72.18260397469295,25.80886820768641,6,78.67139743216075,83.55246060971709,56.72162492492375
4097,92,44.53260869565217,33,8,6,19,1,67,8,8,14,3,1,2,0,0.358695652173913,0.24242424242424243,0.008786917256529168,0.6277004136007399,1,1,0,1,1,0,0,23,7,48,12.548933067548731,54.333762220724964,81.93554269008848,39.47066234084871,0,80.73478597420713,81.00994926798268,60.78559259587494
4262,182,23.417582417582416,30,12,3,14,1,60,14,8,0,15,5,1,1,0.16483516483516483,0.4,0.01008916001877053,0.3756487354930008,1,0,1,1,1,1,0,0,36,84,43.838478107838235,71.55824207839068,54.39936491168922,21.56234242375352,0,99.5435954033539,77.14566653161611,77.45242499546072
2690,85,31.647058823529413,22,14,4,2,1,43,5,0,5,18,5,6,2,0.25882352941176473,0.6363636363636364,0.01449814126394052,0.14105979949229708,0,1,1,0,0,1,1,15,7,29,34.29913578012473,94.97516391006836,24.871410118936083,39.63284736699692,1,78.53537056907882,77.07733126259504,49.427227339139144
1492,149,10.013422818791947,36,4,2,19,3,64,2,14,12,0,1,4,4,0.24161073825503357,0.1111111111111111,0.022117962466487937,0.7093238527759673,1,0,1,0,0,0,1,21,11,21,25.21777807063845,28.6291470755394,47.32189386844884,72.39810584496209,0,78.07812770260843,80.9789195396186,50.97521356666314
3212,225,14.275555555555556,26,6,3,13,1,49,11,0,0,5,3,8,0,0.11555555555555555,0.23076923076923078,0.008405977584059776,0.8545651689412405,1,0,1,1,0,1,0,17,14,18,12.260584975522493,27.940811944735593,80.76645359575284,24.88856627751464,8,66.03693031273804,63.0727307585523,52.56774478351038
2692,295,9.125423728813558,21,12,3,15,0,51,4,2,4,9,7,2,2,0.0711864406779661,0.5714285714285714,0.010401188707280832,0.6858544924014919,1,1,0,1,1,1,0,2,18,30,37.10695099072187,88.22448888727216,47.157334355536555,54.93893422357128,3,90.75460360095798,92.14454890406213,77.47988398834923
1748,275,6.356363636363636,27,13,2,16,3,61,3,5,8,15,7,7,4,0.09818181818181818,0.48148148148148145,0.02574370709382151,0.017878484034818065,0,0,0,1,1,1,1,23,27,19,23.128070021504698,60.51173637219673,72.68777142438,93.04870295356396,6,99.77843333728109,49.73847072978765,79.38440620327061
3554,285,12.470175438596492,28,3,9,23,0,63,14,1,16,3,7,5,3,0.09824561403508772,0.10714285714285714,0.012943162633652222,0.21623289439099125,1,1,0,0,0,0,0,0,6,18,28.71105059944139,81.31240188547537,55.64923135102808,83.30278631403208,4,84.53314091382025,93.03312779434924,39.06164648304571
4533,44,103.02272727272727,12,14,4,19,2,51,4,9,15,12,7,3,2,0.2727272727272727,1.1666666666666667,0.011030222810500772,0.06947998488353191,1,1,0,0,0,0,0,5,39,1,37.26913748220537,37.233752288582515,31.7100812598457,44.43500018358858,6,72.87502645004659,60.53691058191966,75.09361120967455
2497,272,9.180147058823529,10,6,4,22,3,45,7,11,7,15,0,8,2,0.03676470588235294,0.6,0.01922306768121746,0.5703860995762268,0,1,0,0,0,0,1,18,6,39,46.47098188096572,86.30900585340414,81.65354572207669,93.98443833533176,6,35.52683788520977,47.501896936517355,72.28362459520926
4187,183,22.879781420765028,9,12,6,17,2,46,7,10,16,19,1,4,2,0.04918032786885246,1.3333333333333333,0.013613565798901361,0.7564776788404124,1,1,1,0,1,1,1,21,29,38,43.01747662419994,93.90772993541567,17.579210866361834,46.37171973981799,0,80.87173922107394,76.00164416074779,83.30392215674742
2651,114,23.25438596491228,33,0,3,17,1,54,5,0,14,5,3,9,3,0.2894736842105263,0.0,0.013579781214635987,0.11057918706865943,0,0,0,1,0,0,0,18,17,90,28.023885164143994,70.83864124371905,57.24012544796356,25.801239707005,0,79.59930980073653,62.55920014422431,65.77662048189569
4518,289,15.633217993079585,32,6,3,21,1,63,0,0,0,10,8,5,3,0.11072664359861592,0.1875,0.005090748118636565,0.8383378205933852,1,1,1,1,0,0,1,10,23,71,25.511326297855156,28.470321717904177,28.800193081906443,99.52447654144908,2,84.28977034666022,88.92998362621115,59.33609819582135
3610,129,27.984496124031008,15,7,8,13,4,47,7,12,11,2,2,8,2,0.11627906976744186,0.4666666666666667,0.011634349030470914,0.5555089783954832,0,1,0,1,0,0,1,7,5,53,19.5911895537619,91.6235851325071,16.03590656872381,89.60180217513374,9,38.71887718796425,65.84712811172604,77.17825029857488
2470,257,9.61089494163424,5,4,5,17,1,32,7,4,4,19,5,6,1,0.019455252918287938,0.8,0.018218623481781375,0.6899690121417249,0,0,0,1,0,1,1,4,3,26,24.89707004703873,83.3990181896057,55.2640543374924,57.27462266408739,1,75.76127500883004,80.1137515337266,70.48355687252648
697,44,15.840909090909092,23,1,3,14,2,43,1,3,5,9,6,4,0,0.5227272727272727,0.043478260869565216,0.040172166427546625,0.9714018486086462,0,1,0,1,1,0,1,19,2,78,14.441855491675932,80.07022212115919,54.96059403414312,73.31012193539232,6,50.70067334661722,58.49547937028953,93.6734762122309
3126,160,19.5375,13,4,1,14,1,33,3,0,0,0,7,1,3,0.08125,0.3076923076923077,0.0035188739603326936,0.08368098824769732,1,1,0,0,0,0,1,8,5,11,48.84422033459018,22.938255112473243,73.62108115081487,73.6982462285336,2,83.21898703819835,52.56714250152041,74.38061767442741
1702,136,12.514705882352942,31,5,5,5,3,49,11,3,0,19,6,3,1,0.22794117647058823,0.16129032258064516,0.024676850763807285,0.9012240229777893,1,1,1,0,1,1,0,14,25,77,32.95669775838316,83.9170020205577,77.02756237467143,35.55857845843683,6,46.82617678220264,63.282941856929426,62.303219646358734
2535,44,57.61363636363637,38,11,1,14,1,65,1,2,9,10,2,1,3,0.8636363636363636,0.2894736842105263,0.009861932938856016,0.1261026959874093,0,1,0,1,1,0,0,20,37,70,15.112233711808516,31.03608083746856,75.50123398236072,36.003890652290586,8,77.87850737742875,76.40847007614602,42.38843429435743
977,98,9.96938775510204,8,1,4,17,4,34,3,1,9,11,5,2,2,0.08163265306122448,0.125,0.03172978505629478,0.39295880663668226,1,0,1,1,0,1,1,13,10,16,24.11224037063623,37.79089409575107,46.86028596250795,57.56645626814606,0,50.649506288878584,79.41680435268111,51.28624234208822
1754,87,20.160919540229884,22,13,5,3,1,44,11,8,2,13,4,9,1,0.25287356321839083,0.5909090909090909,0.026795895096921322,0.8514386963311144,1,0,1,1,1,1,1,3,28,89,31.88156574482624,66.1707867895406,66.85208085039062,92.92585121101584,2,30.62960049722018,74.69239991788109,38.46067532957976
1422,192,7.40625,19,5,3,22,2,51,12,13,16,7,9,2,4,0.09895833333333333,0.2631578947368421,0.04149085794655415,0.9062542367378682,0,1,0,1,0,0,1,23,19,83,31.315425465634785,41.19846183335064,61.92507183795642,20.799501988685662,5,74.33505383811668,99.28334311744653,56.77406945908705
919,31,29.64516129032258,17,5,2,7,2,33,12,14,18,10,3,3,0,0.5483870967741935,0.29411764705882354,0.06528835690968444,0.5063716735451453,0,0,1,1,0,0,0,23,9,9,11.420134748745294,72.90785650495357,47.94055805052276,82.60045087594875,8,37.928835821124565,81.46541118970993,73.89101389849267
2704,147,18.39455782312925,23,0,6,14,1,44,9,10,10,3,0,5,0,0.1564625850340136,0.0,0.013683431952662722,0.5941046382754251,0,0,1,1,0,0,0,7,25,18,48.03364136916446,68.64563581592652,63.74914247673939,24.602142697172333,4,76.150403095175,95.89117765581506,59.94493367279227
3097,115,26.930434782608696,10,13,1,2,2,28,6,0,17,6,6,2,3,0.08695652173913043,1.3,0.011947045527930255,0.7081473345985572,0,0,0,1,0,1,0,19,26,81,21.015027258997783,28.65196784106101,95.25230890356363,58.25776919064943,2,94.79266138498562,47.07599169371047,75.32587903140109
1620,111,14.594594594594595,16,0,5,14,2,37,8,6,1,9,7,9,0,0.14414414414414414,0.0,0.024691358024691357,0.8327586684527142,1,0,1,1,0,0,0,16,13,29,10.647386757275648,72.4811663673205,27.36043693132396,71.02982664587812,7,97.84721539477631,43.682375788808734,65.0636060015852
3568,160,22.3,21,13,3,12,4,53,13,13,8,18,1,0,4,0.13125,0.6190476190476191,0.014854260089686098,0.12151116953766616,1,1,0,0,1,0,1,1,35,29,13.057760358011299,93.9163927859944,91.51948862069737,74.9407413665972,4,46.514616112932885,58.65968212071722,53.95361565368985
1450,50,29.0,27,10,5,8,3,53,13,12,16,3,6,0,1,0.54,0.37037037037037035,0.034482758620689655,0.8100693082292276,1,0,0,1,1,0,1,19,11,24,33.207796129919075,32.88879241486665,14.810996258487853,24.678341089272912,5,86.64772593554585,48.19533630258544,61.31437732754946
2836,39,72.71794871794872,30,9,3,1,4,47,7,3,13,1,5,8,1,0.7692307692307693,0.3,0.01304654442877292,0.48127615051161676,1,1,1,1,0,1,0,15,22,87,15.511420827003874,67.764961675431,37.75502916114946,53.488289390717455,1,54.748729381070824,71.55211169369606,67.08145036582644
2743,165,16.624242424242425,33,2,3,23,0,61,14,4,3,17,4,8,2,0.2,0.06060606060606061,0.01822821728034998,0.450623425108169,1,1,1,0,1,1,0,9,20,73,11.66899171414013,47.34922975493553,35.93307237503754,66.70698084018596,3,93.03199509235876,71.13887521139672,62.08835097695424
3145,179,17.56983240223464,37,13,3,7,4,64,11,9,16,13,3,4,1,0.20670391061452514,0.35135135135135137,0.0178060413354531,0.42389975199699825,1,0,1,0,0,1,1,1,7,65,25.185058656508453,56.76893374188832,66.37285970928151,25.283642984480554,0,85.12426980405617,74.50282998663701,62.26026343277871
2357,62,38.016129032258064,31,9,8,19,1,68,8,4,16,15,1,8,3,0.5,0.2903225806451613,0.02206194314806958,0.5092115852460426,0,1,1,1,1,0,1,10,38,95,34.910447693607544,42.96001432631759,21.81024565995613,30.807564527624784,3,35.174520165203454,84.71367284986437,48.4642483861994
2365,273,8.663003663003662,29,9,6,16,3,63,7,0,11,10,9,6,4,0.10622710622710622,0.3103448275862069,0.01818181818181818,0.9450505533946035,1,0,1,0,1,0,1,9,8,34,14.473592193664494,48.33045090781562,89.41128506557784,73.09191916032307,0,58.499589571409416,98.27978201273919,53.50535602136676
3412,149,22.899328859060404,14,14,2,12,1,43,1,5,19,9,5,8,2,0.09395973154362416,1.0,0.013774912075029308,0.5482037727921516,1,1,1,0,0,1,1,18,23,50,22.53311328605262,22.312945861324582,84.56962676185371,61.731055727252134,3,53.61224782067718,92.69552148634878,93.87691194231967
3353,79,42.44303797468354,27,11,2,0,0,40,6,12,17,16,4,6,3,0.34177215189873417,0.4074074074074074,0.018192663286609005,0.9531775382631392,1,1,1,1,1,0,1,24,30,70,26.710426864981688,98.52413903337765,68.685923771675,32.946292901463245,1,84.96267145062939,47.102034374534895,78.42699735635314
3728,170,21.929411764705883,25,2,5,1,3,36,1,8,2,13,1,8,3,0.14705882352941177,0.08,0.008851931330472103,0.1802901306156406,0,0,0,0,1,0,0,24,24,70,16.378403911470688,69.98399376581986,51.2572448612978,62.819146953178674,5,58.71999974572114,60.310821326239434,37.89238654785426
4219,24,175.79166666666666,25,3,5,14,2,49,12,1,10,3,9,1,3,1.0416666666666667,0.12,0.008532827684285376,0.7241359788326331,0,1,0,1,1,1,1,13,16,26,30.242955938668405,60.056447239510824,93.96604379278706,93.01538987555327,5,77.92118783571587,55.349381502882515,24.49546563740457
3728,285,13.080701754385965,17,1,3,11,4,36,11,6,17,18,6,7,0,0.05964912280701754,0.058823529411764705,0.017435622317596565,0.8122395386087472,1,0,0,1,0,1,0,10,28,9,13.408563476070835,50.69722796002614,84.76718992485003,21.247006782029114,7,72.17046789133083,50.609041466787566,61.142886321730835
2871,149,19.268456375838927,37,8,8,13,1,67,10,5,3,1,5,6,3,0.2483221476510067,0.21621621621621623,0.01044932079414838,0.6791288313348619,0,1,1,1,1,1,0,8,2,96,11.860739853802746,63.14996470592221,54.93836332731204,71.41070187886837,8,98.29471033683437,72.68349259934706,73.40209341638985
3391,286,11.856643356643357,28,9,3,24,0,64,1,4,16,6,8,5,0,0.0979020979020979,0.32142857142857145,0.011795930404010616,0.6069222802265404,0,1,1,0,1,0,1,6,20,42,30.79341468620539,50.408479897264314,73.168601900888,25.892034768427354,7,95.64494697611305,73.19586412196384,52.20087243866689
4256,197,21.604060913705585,15,11,8,1,2,37,14,3,17,8,9,4,1,0.07614213197969544,0.7333333333333333,0.012922932330827067,0.5648127810861823,1,0,1,0,1,0,0,14,7,54,19.915878910035026,48.79263419949386,61.02369569617161,20.515955437176068,0,59.93896603171031,53.63468967328368,75.32488092296907
4725,272,17.371323529411764,21,10,3,17,4,55,3,3,4,18,4,3,0,0.07720588235294118,0.47619047619047616,0.007407407407407408,0.860930482578696,1,0,0,1,1,0,0,19,13,70,13.8149523159211,57.11572333776105,62.914801454943806,32.05235909285071,2,80.65047481488045,82.71383501840113,60.89481847510626
594,75,7.92,8,13,1,21,2,45,0,5,13,15,8,6,3,0.10666666666666667,1.625,0.07912457912457913,0.8216465971645001,1,0,0,1,1,1,1,16,38,5,26.956503499505292,42.078642693695265,39.787846249372414,53.83253054831354,5,88.06220657868553,83.97485795017032,57.55408080409538
3174,102,31.11764705882353,29,6,1,6,4,46,14,3,9,15,8,2,4,0.28431372549019607,0.20689655172413793,0.01606805293005671,0.12228872118059952,0,1,0,0,1,1,0,2,15,5,46.60562958069579,34.403991997342835,51.58761441624071,84.18751991855623,0,92.92200277035016,41.258799690036,71.34172764262772
2455,118,20.805084745762713,34,6,4,22,3,69,4,4,14,17,0,7,4,0.288135593220339,0.17647058823529413,0.018737270875763747,0.8485876570308781,0,0,1,1,1,0,1,14,17,76,38.9676978661662,64.52847185442349,17.03092877107698,42.54283972836469,7,34.769398464353856,63.74546222333899,52.021863106465965
1293,168,7.696428571428571,13,14,3,24,2,56,5,12,0,10,4,1,1,0.07738095238095238,1.0769230769230769,0.02474864655839134,0.4140686194404425,1,0,0,0,1,1,1,13,30,47,42.6246366138811,87.42123489202409,42.16138224981332,70.05385699110069,5,51.14551594914478,93.40843847209726,55.699405172945205
2334,175,13.337142857142856,25,5,6,5,2,43,8,5,15,6,8,0,3,0.14285714285714285,0.2,0.017994858611825194,0.2536968299958108,0,0,0,0,1,1,0,7,10,76,44.87655955034546,32.22625421807138,72.62456638259368,52.89253103642453,0,52.416102867796525,71.2191164946303,70.05250893195695
2616,209,12.516746411483254,24,14,4,13,2,57,9,4,10,8,6,1,0,0.11483253588516747,0.5833333333333334,0.01452599388379205,0.8697685680139259,0,0,1,0,0,0,1,3,37,1,48.905109655856755,22.618747248337492,95.78944274555677,38.746543357280636,9,60.4112165853915,60.85766808633966,59.529060944009636
4606,282,16.333333333333332,23,2,5,7,3,40,7,6,19,3,5,8,4,0.08156028368794327,0.08695652173913043,0.010421189752496743,0.43202479963374163,0,1,0,0,1,1,1,9,19,82,40.52986294056692,39.744939612322895,96.67577014867183,61.139769142628694,1,41.848532550079334,55.22056909570781,88.63164410066604
3825,99,38.63636363636363,23,5,9,21,0,58,1,8,5,12,5,4,2,0.23232323232323232,0.21739130434782608,0.009150326797385621,0.8083646901768167,1,1,0,0,1,0,0,1,3,50,34.336316877579186,98.37765147630486,60.01505822124025,83.79715922980986,5,64.73441159650056,54.601271195096935,70.40738119284028
3419,271,12.616236162361623,16,14,3,1,4,38,0,9,15,3,6,7,3,0.05904059040590406,0.875,0.011699327288680901,0.2634036119558445,1,1,0,0,1,1,1,13,19,60,24.61703521208989,86.30064589946714,64.59600266286239,86.59938960449153,9,76.42500291089192,45.98608203104838,69.43220742499142
3097,116,26.698275862068964,21,13,1,16,2,53,1,6,1,18,0,2,3,0.1810344827586207,0.6190476190476191,0.009041007426541814,0.003929321422217802,1,1,1,1,1,0,0,7,30,18,17.26572946230864,67.66928428228772,26.714906695087073,87.72156255017893,7,64.81547441517024,89.03358514558553,59.25743030902398
3705,279,13.279569892473118,32,11,9,4,3,59,6,6,0,1,3,6,2,0.11469534050179211,0.34375,0.005937921727395412,0.4954591929029444,1,1,0,1,1,1,0,22,19,1,37.46639495933177,94.33991321945088,72.57772972841776,47.084625004398355,4,76.6055166638331,45.19944432365027,73.1213201506441
1314,279,4.709677419354839,39,7,8,13,0,67,3,3,8,8,0,1,4,0.13978494623655913,0.1794871794871795,0.01750380517503805,0.10022825664288426,1,1,1,0,0,0,1,9,10,50,49.797999444877675,55.62232934697957,16.35929134069476,83.47648517726024,0,34.65091422725302,57.53768595170895,55.160883407975305
845,122,6.926229508196721,22,7,9,24,4,66,9,0,11,11,5,7,2,0.18032786885245902,0.3181818181818182,0.05088757396449704,0.7543759555249097,0,0,1,0,0,1,0,24,0,25,28.69434738475676,98.66244820601392,35.62171172195001,36.974276408712626,9,91.31911321951873,42.74054431398119,64.23566626799273
2849,59,48.28813559322034,18,10,6,23,3,60,4,13,16,1,3,6,1,0.3050847457627119,0.5555555555555556,0.015093015093015093,0.27607513606941037,0,1,0,1,0,1,1,17,17,69,38.94717472371231,43.704163609542725,70.1527012556898,79.07400809943067,1,95.7348434470748,86.88319418342203,46.255604294931594
862,292,2.952054794520548,39,12,3,19,4,77,11,7,14,5,0,4,0,0.13356164383561644,0.3076923076923077,0.04756380510440835,0.4436456466034787,0,0,0,1,0,1,0,14,38,19,29.803697999726246,39.22445996127513,37.927911838914035,95.87075410180933,3,73.2535196883054,42.35702093360743,75.59162088345887
2943,120,24.525,11,8,2,20,2,43,6,3,18,4,8,3,0,0.09166666666666666,0.7272727272727273,0.014271151885830785,0.08703356509155424,0,0,1,1,1,1,1,4,32,22,27.277336934539065,71.04385609176089,14.48621867030089,21.099506775276573,3,91.69736990458279,58.498066232092505,64.35907045892688
2765,240,11.520833333333334,17,14,9,20,0,60,2,0,9,4,3,0,4,0.07083333333333333,0.8235294117647058,0.0065099457504520794,0.28665924844725266,0,0,1,1,1,1,1,21,35,53,26.412224542396604,50.25231743602883,84.86833684158674,55.22911449430384,6,39.20122116537487,74.39784220519985,89.73769595546815
2688,143,18.797202797202797,22,0,2,21,3,48,9,4,11,19,5,4,2,0.15384615384615385,0.0,0.019345238095238096,0.781490243258572,0,0,1,1,1,0,0,12,17,14,30.184987317267904,70.10924335810063,37.929700642110674,71.82167907312036,1,85.82142440534172,64.57368161760662,95.88447575504637
3505,250,14.02,17,13,8,2,0,40,1,13,13,4,6,8,3,0.068,0.7647058823529411,0.012838801711840228,0.15158791190231946,1,1,1,1,0,0,0,17,30,5,24.675826474615,44.39964146421487,15.679470237281059,76.14206163900424,6,38.34037354308158,56.93626403494603,71.44979177149722
3781,197,19.19289340101523,35,0,4,4,2,45,12,13,8,3,7,9,3,0.17766497461928935,0.0,0.013752975403332451,0.6471595611269574,1,1,1,1,0,0,1,1,34,91,39.950932872872315,69.43346054703929,16.730934805257867,34.08702066153617,6,58.56071620482757,56.5113443456525,61.02637966811855
1484,82,18.097560975609756,6,2,2,15,0,25,6,7,12,8,8,3,3,0.07317073170731707,0.3333333333333333,0.029649595687331536,0.9174258528045012,0,1,0,1,0,1,1,12,38,34,44.97088106366066,42.05970084680291,32.658291890987826,97.77466201908743,6,52.66729741907925,87.86741836037496,45.809032318116465
2139,135,15.844444444444445,20,2,4,17,0,43,4,3,2,9,8,8,1,0.14814814814814814,0.1,0.015895278167367927,0.6798367597577203,1,0,1,0,0,0,0,13,37,74,45.31541226580737,24.077765505511195,26.021435249937362,69.22122943767783,2,70.99142776543181,98.4386857052347,73.57124704888237
1327,210,6.319047619047619,13,9,1,16,1,40,13,12,13,15,7,1,1,0.06190476190476191,0.6923076923076923,0.045968349660889224,0.8110216892922268,0,1,0,1,1,1,1,9,14,7,19.10794853703304,92.97087215385467,79.68701060021358,33.14724809826142,5,51.10601746676735,60.8824642269276,63.154268458428426
3230,81,39.876543209876544,13,7,3,10,0,33,14,11,9,9,9,3,3,0.16049382716049382,0.5384615384615384,0.017027863777089782,0.1089716293039158,0,1,1,0,1,1,1,3,5,56,45.83636554925963,90.65641614987697,38.9515642000331,21.64180093700122,5,74.61195407669928,42.34873081654099,68.07052258731693
4031,275,14.658181818181818,15,14,9,16,4,58,0,7,15,9,2,8,4,0.05454545454545454,0.9333333333333333,0.010171173406102704,0.25073182600205446,1,1,0,1,0,0,0,14,7,49,23.6620492742042,97.66385194181376,82.42262065358493,82.66113590318207,3,55.71711024063705,42.1939466745465,85.94681081184365
4951,26,190.42307692307693,26,9,1,15,3,54,0,7,6,18,1,3,1,1.0,0.34615384615384615,0.007069278933548778,0.894538852240591,1,1,1,1,1,0,0,7,39,48,22.372306619411905,77.32217409771238,25.646139804083752,26.376379155636727,0,90.25532667213251,85.55280491264308,47.633650670049796
3435,174,19.74137931034483,37,0,1,22,1,61,8,2,3,9,4,4,1,0.21264367816091953,0.0,0.008733624454148471,0.7151056136180892,0,1,0,1,0,1,1,14,21,87,39.07024229592943,74.61769421882423,54.35912615896754,31.28407368561892,8,74.3718688153728,73.14218929654763,46.135437472779955
4376,111,39.42342342342342,27,12,7,1,3,50,4,8,19,5,0,7,0,0.24324324324324326,0.4444444444444444,0.009826325411334552,0.6395538263773112,1,1,0,1,0,1,0,13,0,20,22.18785360345158,64.72024560598646,71.92334201978159,65.98640214845526,1,45.07088081250123,87.01555944503983,56.4536109244398
626,33,18.96969696969697,38,1,0,3,3,45,0,2,10,16,2,0,0,1.1515151515151516,0.02631578947368421,0.04792332268370607,0.6637667361217,0,0,1,1,0,0,0,20,12,35,12.118656224388404,30.075393308201814,68.67917684792694,68.28044027596958,8,53.52905954196609,81.84982061731449,72.31801724627735
3677,248,14.826612903225806,13,1,6,20,2,42,6,0,15,4,0,0,4,0.05241935483870968,0.07692307692307693,0.006799020940984498,0.4142005543046434,0,0,1,0,0,0,1,8,23,70,24.94471089241232,35.1388248759416,64.1016468937242,74.95096948739189,7,89.3194621338659,94.45038095592379,68.32300860321732
3556,105,33.86666666666667,28,2,4,6,2,42,8,1,19,5,2,8,1,0.26666666666666666,0.07142857142857142,0.012092238470191226,0.04455663161765322,0,1,0,1,1,1,0,19,20,68,38.858624014333955,43.1575750938029,93.23394417380528,51.48112101308966,0,57.05358249912209,93.14945746279741,46.56467232456341
1103,152,7.256578947368421,12,12,7,1,1,33,10,14,3,14,3,8,1,0.07894736842105263,1.0,0.0471441523118767,0.784441542070729,0,0,0,0,1,1,0,2,3,57,23.07833681080706,91.21250900587155,30.56726329360699,81.91189351734583,6,67.50593458959517,87.29964373727064,71.34829351053723
3949,202,19.54950495049505,11,5,0,5,2,23,0,5,16,18,6,3,2,0.054455445544554455,0.45454545454545453,0.01215497594327678,0.6787132362153538,0,0,0,0,0,0,1,14,6,62,35.18236223980586,33.83756196824601,54.43472840158948,97.94868796927109,9,75.42593551666329,68.51134960252863,41.981807716601054
4646,81,57.358024691358025,22,0,6,16,2,46,9,11,12,17,4,1,4,0.2716049382716049,0.0,0.01162290142057684,0.4728044641127247,1,1,1,1,0,1,0,23,11,92,36.404777770525214,93.82985395903125,89.55932950651679,41.687595446390645,2,54.34667547101417,58.48758445623115,47.433874884767135
4033,238,16.945378151260503,7,1,4,6,2,20,13,9,10,3,4,8,4,0.029411764705882353,0.14285714285714285,0.011653855690552939,0.8997596153682574,0,0,1,0,1,1,1,16,12,15,39.349440469054244,61.822858644113374,17.010438903564133,76.24228932303566,9,50.578504153064785,70.42160724667839,58.26814024216216
3867,265,14.592452830188678,32,12,3,24,3,74,12,1,2,7,0,3,2,0.12075471698113208,0.375,0.006464959917248513,0.33615966498509886,1,1,1,1,1,0,0,24,15,5,45.88521865243746,77.24557083784578,15.029944142776772,94.27749219161255,9,63.267843182562004,70.12429643918941,51.6985313103717
3868,249,15.534136546184738,10,14,6,4,1,35,3,5,8,15,7,5,2,0.040160642570281124,1.4,0.011116856256463288,0.2943217442312359,0,0,1,1,0,0,0,15,5,77,27.302579970737256,28.819558934445322,30.997205880246227,74.90294100936342,8,45.04166804649524,76.61653293336026,73.34789232976402
4297,98,43.8469387755102,25,12,9,4,3,53,13,13,5,18,3,0,0,0.25510204081632654,0.48,0.01210146613916686,0.8727963250794428,1,1,0,1,0,1,1,3,13,51,16.657283066498284,41.52268390207287,66.97190975842167,74.48875989154075,4,49.89474108433444,51.16585406697425,64.29567724501642
2292,168,13.642857142857142,32,0,1,19,4,56,2,0,10,19,9,8,4,0.19047619047619047,0.0,0.020942408376963352,0.7969876547589855,0,0,1,0,0,1,0,10,30,1,22.757028617275576,96.68148865451411,33.38916638048262,37.90180552681653,2,34.34549388224252,79.33719282669932,86.4834176644089
3361,157,21.40764331210191,5,4,0,15,3,27,4,10,15,2,4,4,4,0.03184713375796178,0.8,0.011603689378161261,0.5149798106483447,1,0,1,1,0,0,0,24,35,88,27.286690206959435,41.29199575437851,27.121589542791906,62.810416025575435,7,51.27791931797039,67.39605545234895,56.29221951968378
3976,84,47.333333333333336,25,12,0,18,4,59,6,12,18,9,1,2,2,0.2976190476190476,0.48,0.012072434607645875,0.13073473945784997,0,0,1,0,0,1,0,7,36,94,38.55565877312452,43.72173763129169,51.29220838224629,65.00182748836642,2,52.44928653544985,77.21228991645155,58.16696773438885
3917,32,122.40625,39,12,0,8,0,59,7,0,4,1,0,3,3,1.21875,0.3076923076923077,0.0038294613224406433,0.21507147146505246,0,0,1,1,1,0,0,2,34,76,10.524885022465341,35.80779078728636,65.22382618924703,76.01036499647623,6,97.32832164039237,54.37628937517274,78.15573913592644
2145,232,9.245689655172415,17,6,4,4,0,31,12,4,13,3,8,0,3,0.07327586206896551,0.35294117647058826,0.018648018648018648,0.6562279904088066,1,1,1,1,1,1,0,18,9,17,22.631415337595158,30.325893224546363,32.37019363150664,99.74571599169461,6,71.2810177826116,66.0636936326413,58.636187953143065
1705,261,6.532567049808429,14,7,9,7,4,41,1,9,16,5,1,8,0,0.05363984674329502,0.5,0.02346041055718475,0.38504123784041167,1,0,0,0,0,0,0,13,16,80,41.19370324077267,38.66061131631984,37.06220680513678,22.691505803500966,6,85.11676977910639,52.61207286715121,82.4100787156132
3530,232,15.21551724137931,14,9,6,8,4,41,6,12,2,10,5,7,3,0.0603448275862069,0.6428571428571429,0.01189801699716714,0.8364731916659712,1,1,1,0,0,1,1,8,29,91,36.834308133227815,71.38615135606386,65.22033743303625,25.21861290139895,0,33.17640769462257,92.5183094054081,68.11242315576737
3372,200,16.86,17,0,1,4,3,25,13,10,3,13,0,3,3,0.085,0.0,0.012455516014234875,0.9499550093322041,1,1,0,0,0,1,0,2,6,75,39.26959894342421,56.42941868028508,95.11645797905074,26.2360055544735,4,37.45756855258603,69.27766270249225,24.708202951719613
3572,192,18.604166666666668,28,6,9,9,4,56,13,8,15,15,0,1,3,0.14583333333333334,0.21428571428571427,0.014557670772676373,0.8056369252749183,1,0,1,0,0,1,0,3,17,34,42.47243077756779,64.30046690703189,70.72675546942794,79.43833075911655,0,87.01758726038146,53.49888493442873,77.66355621224196
2354,179,13.150837988826815,6,12,7,24,1,50,0,13,15,18,8,8,1,0.0335195530726257,2.0,0.026338147833474938,0.37754542299555716,1,0,1,0,1,0,1,24,18,85,41.32942875511849,29.789186301281944,80.4613729226104,30.9083036088606,6,73.6484684592345,42.47252174449278,73.69090219679713
